titulo,cluster
Programa “Prefeitura Sem Papel”,-1
Pesquisa inédita no Brasil busca novas variantes da covid-19,-1
Rio adia início de uso de câmeras em uniformes de policiais,-1
Seleção feminina de futebol está perto do bronze na Surdolimpíada,-1
OCDE convida Brasil a aderir a códigos de liberalização financeira,-1
"Ipespe: para 77% dos brasileiros, inflação e preços 'aumentaram muito'",-1
Presos que cumprem pena em penitenciária de Resende trabalham na construção de viveiro florestal,-1
Moradores de Marechal Deodoro protestam por mais segurança no trânsito na AL-101 Sul,-1
"Festa de São Benedito ganha documentário sobre retomada do evento em Poços de Caldas, MG",-1
Reino Unido aplica sanções contra suposta namorada de Putin e outras 11 pessoas,-1
Espetáculo 'A Grande Invenção' é atração do fim de semana em Ferraz neste sábado,-1
"Defensora pública aposentada que chamou homem de ‘macaco’ não vai depor, diz advogado",-1
"São João da Barra, RJ, tem programação pelo dia de Nossa Senhora de Fátima",-1
Conselho da Mulher Empreendedora da Acil realiza drive-thru solidário de alimentos neste sábado em Limeira,-1
Prisão de jogadora americana na Rússia irá durar mais um mês,-1
UE anuncia mais 500 milhões de euros em ajuda militar a Kiev,-1
Critérios para conseguir ter os estudos financiados pelo novo FIES,-1
Casal de ucranianos é assaltado no Aterro do Flamengo; homem acaba ferido por arma branca,-1
Prefeitura de Palmeiras é alvo de investigação por superfaturamento de 717% em compras,-1
Como fazer uma autoavaliação profissional?,-1
Petlove transforma a sexta-feira 13 em ação especial para gatos,-1
Dicas para quem vai tirar o Passaporte,-1
Pai que usa fraldas por fetiche é proibido de ver os filhos; saiba tudo sobre a autonepiofilia,-1
Jovem de 19 anos é mantida refém em toledo ela foi esfaqueada e vizinhos ouviram gritos,-1
Decreto regulamenta benefício de R$ 500 para crianças e adolescentes que perderam pais para a Covid-19 no RN,-1
Recôncavo da Bahia recebe a 1ª Festa Literária de Sto Antônio de Jesus; confira a programação,-1
Garçonete é assassinada a tiros enquanto trabalhava em Fortaleza,-1
Incêndio é registrado em apartamento em Nossa Senhora do Socorro,-1
Jovem recebe R$ 900 em notas falsas por venda de bicicleta em Araraquara,-1
"Preço do botijão de gás de cozinha tem variação de 20%, em João Pessoa, segundo Procon",-1
"Vídeo mostra GCM de Praia Grande, SP, imobilizando jovem pelo pescoço e clientes desesperados",-1
"'Jamais colocaria em risco a saúde de qualquer paciente', diz médico suspeito de venda ilegal de anabolizantes em Franca; VÍDEO",-1
"Implantação de câmeras em uniformes da PM atrasa e deve ficar para junho, diz governo",-1
"Após denúncia, suspeito de falsificar documentos é preso em hotel da Savassi em BH",-1
Paulinho Moska e Zélia Duncan inserem Itamar Assumpção e Rita Lee no trilho autoral do show 'Um par ímpar',-1
São João 2022: começa distribuição de barracas para comerciantes do Parque do Povo,-1
Feira em Bauru auxilia causa animal e incentiva leitura com livros de até R$ 15; veja como participar,-1
Instalação do bloqueador de ar na tubulação do sistema de água será de responsabilidade da concessionária em Divinópolis,-1
Preço do gás de cozinha pode chegar a R$ 140 no Tocantins; veja o valor nas principais cidades,-1
"Produtor rural une campo, educação e automobilismo",-1
"Padrasto é preso suspeito de agredir criança após professoras notarem lesões, em Chapadão do Céu",-1
AMC faz leilão de veículos com motocicletas a partir de R$ 700,-1
Google Play Store ganha novidades para desenvolvedores; confira,-1
Inmet inclui 63 cidades da Paraíba em alertas de perigo potencial por chuvas,-1
Apae/DM oferece aula de Equoterapia na sede do município,-1
Vídeo mostra família de capivaras 'passeando' em fileira no centro de Araguaína,-1
Parque Centenário recebe o espetáculo 'Lute como uma palhaça',-1
Saiba por que 23 cidades de MT fazem aniversário em 13 de maio,-1
Pesquisa do Procon/MS aponta variação de até 457% no preço do hortifrúti em Campo Grande,-1
Servidores da Saúde de Natal decidem suspender greve depois de um mês de paralisação,-1
"'Nunca pensei em perder uma filha dessa forma', diz pai de mulher morta após ser esfaqueada pelo ex; corpo é velado na Grande BH",-1
"Passageiro de ônibus é preso com mais de 13 kg de Maconha em Imperatriz, no Maranhão",-1
"Justiça condena Cemig por falta de energia em festa de casamento em Sabará, na Grande BH",-1
Parauapebas (PA) celebra aniversário com 20 toneladas de carne em evento,-1
"Motorista tenta atropelar policiais, fura cerco e é flagrado com drogas na BR-262, em Nova Serrana",-1
Google lança novos óculos que traduzem conversas em tempo real,-1
Inscrições para o vestibular 2023 da UFPR ocorrem entre 18 de julho e 31 de agosto,-1
"Recadastro da meia-passagem de ônibus encerra nesta sexta-feira, em Macapá",-1
Teresina aplica 4ª dose contra Covid-19 em pessoas de 40 anos ou mais e trabalhadores de saúde neste sábado (14),-1
Idosas ficam feridas em capotamento no Bairro Santa Mônica em Uberlândia,-1
Renato Teixeira reaviva canção fraterna de 1981 em single com o filho Chico Teixeira,-1
"Para 2023, Viradouro vai homenagear Rosa Egipcíaca, a primeira autora negra do país",-1
"Ifro abre processo seletivo para contratação de professores no Campus de Jaru, RO",-1
Milhares rezam em Santuário de Fátima ainda preocupados com Covid,-1
Como é viver nas 'microjaulas' de Hong Kong em meio ao avanço da covid,-1
"Taxa de desemprego fica estável no primeiro trimestre, aponta IBGE",-1
Ministério orienta Procons a abrir processos contra Apple e Samsung,-1
"Golpe é hipótese ridícula; temos choque de egos, diz general Etchegoyen",-1
Procon aplica nova multa à Supervia,-1
12ª edição da Campanha de Adoção RJPET chega ao Bangu Shopping,-1
Cliente vítima de homofobia ganha indenização de R$ 40 mil,-1
Desemprego fica estável em 26 das 27 unidades federativas no primeiro trimestre de 2022,-1
Imposto Sobre Serviço arrecada mais de R$ 50 milhões do turismo,-1
Sachsida mal assumiu o posto e já está na mira da Câmara,-1
"Mulheres usam carro que seria de traficante e são mortas por engano, diz PM",-1
IML de Maceió sepulta mais quatro corpos não reclamados em Jacuípe,-1
"Após carteira destruída, diretor do IFMT conclama alunos a preservar patrimônio",-1
Operação Conspiração prende seis suspeitos de planejar atentados contra agentes de segurança pública no RN,-1
Pesquisa inédita no Brasil busca novas variantes da covid-19,-1
Camarote Exclusive Caruaru traz shows exclusivos durante o São João 2022,-1
"Qual a diferença entre guerra, operação militar especial e missão de paz?",-1
Liberação das parcelas do vale-gás em maio: Acompanhe,-1
Queda do Bitcoin acorda baleia adormecida há 8 anos,-1
CPF: Como proceder após ser vítima de fraudes pela internet?,-1
Entenda como ter o seu score maior,-1
Desfile militar na Coreia do Norte foi evento superpropagador da Covid-19?,-1
"Por R$ 1,9 bilhão, Tom Brady será comentarista da Fox",-1
"Lockdown, o experimento que gerou uma carnificina",-1
Caixa Tem: Recuperação de senha do aplicativo,-1
Argentina enfrenta crise e desempenho econômico se aproxima ao da Venezuela,-1
Crianças com asma não têm risco maior de desenvolver covid-19,-1
Especialista diz que hepatite aguda infantil não é contagiosa e pode estar ligada ao coronavírus,-1
Fóssil de réptil marinho intacto é recuperado de geleira na Patagônia chilena,-1
Eleições em MG: Pré-candidata do PCB em chama Alckmin de inimigo dos trabalhadores,-1
Pré-candidata do PCB critica privatizações e isenções fiscais,-1
Financeiras exigem entrega do certificado digital e senha para obter empréstimos,-1
Bancos com botão para devolução do Pix nos aplicativos,-1
Manual mostra como montar um viveiro para plantar mudas de café,-1
Governo do RJ adia instalação de câmeras em uniformes de PMs,-1
Saiba como recuperar o acesso ao Caixa Tem,-1
Rapaz toma 'suco de bactéria' como cobaia e contrai disenteria brutal,-1
"Idosa é resgatada após 72 anos em situação análoga à escravidão, maior tempo já registrado no Brasil",-1
WhatsApp: Usuários podem se proteger de fraudes no aplicativo,-1
"Justiça adia interrogatório de Jairinho, acusado de assassinar Henry Borel",-1
Auxílio Emergencial extras ainda podem ser liberados pelo programa?,-1
"De Frozen, apresentadora da TV Vitória se fantasia e dança com menina capixaba curada de câncer",-1
Golpe da CNH  oferece habilitação sem aulas,-1
Criptomoedas têm semana de perdas bilionárias e crise de confiança,-1
Inflação pessoal x Inflação oficial: entenda a diferença e saiba como calcular,-1
Covid: brasileiros criam teste de urina mais preciso que exame de sangue na detecção de anticorpos,-1
Confinamento na China ameaça 5G com atraso de até dois meses no Brasil,-1
Você sabe quais são as diferenças da consultoria financeira e empresarial?,-1
BPC e Auxílio Brasil: Congresso prorroga validade de MP que garante consignado a beneficiários,-1
Papel caro obriga editoras a aumentar preço de livros e rever fila de lançamentos,-1
Cientistas comemoram marcador sanguíneo que identifica risco de morte súbita de bebês,-1
Barroso diz que Brasil tem dívida histórica com população negra,-1
Por que mulheres jovens estão ganhando mais que homens em muitas cidades dos EUA,-1
Os 9 erros de higiene mais comuns na cozinha que são risco à saúde,-1
Por que seleção natural não 'apagou' doenças como câncer de mama,-1
'Não adianta se dizer cristão e não fazer o bem': a influenciadora evangélica que mudou de opinião sobre Bolsonaro,-1
Como eleições aumentaram casos de infarto e AVC nos EUA: há mesmo risco no Brasil?,-1
"'Se eu não pagar, eles virão atrás do meu rim'",-1
Quem são os donos do Ártico e por que é polêmico explorar seus recursos,-1
Os riscos que a Europa corre ao se endividar com a China,-1
"Première de ""A Senhora do Andador"", de Rogerio Boo, será na quarta (18), no CCSP",-1
O que se sabe sobre ataque racista que matou 10 em supermercado nos EUA,-1
'Pensavam que eu era branco por ser fluente em inglês e francês': como o racismo emperra carreira de negros no Brasil,-1
"Johnny Depp e Amber Heard: 'As pessoas tendem a acreditar em homens poderosos, principalmente alguém com a popularidade do ator'",-1
Covid na China: brasileira em Xangai relata temor de contrair covid e ser levada para isolamento,-1
Cientistas mantêm computador ligado por um ano com energia de algas,-1
Os mitos e a realidade das amizades no século 21,-1
Guerra na Ucrânia: as incríveis semelhanças entre série de TV do presidente e a realidade,-1
A escultura de Dalí encontrada no Havaí após 40 anos 'perdida',-1
Eclipse com superlua de sangue: imagens do fenômeno em várias partes do mundo,-1
Garimpeiro ilegal mostra no YouTube fugas e dribles à fiscalização em terra yanomami,-1
Série de TV vai mostrar atrativos turísticos da Via Liberdade,-1
SP: ViaMobilidade volta a ser multada por descumprimento de contrato,-1
Caso Henry Borel: Justiça adia interrogatório de Jairinho,-1
Alison é ouro na Diamond League e assume liderança no ranking mundial,-1
"Yduqs, dona da Estácio e Ibmec, aumenta o lucro em 76% e ações disparam",-1
"Em carta, superintendentes da CVM pedem igualdade em reajuste a servidores",-1
"Locaweb, empresa de comércio eletrônico, sai do prejuízo e ações sobem",-1
"Para a próxima semana: corretora indica ações de moda, banco e siderúrgica",-1
Petroleiros prometem 'maior greve da história' se Petrobras for à venda,-1
Entidades criticam envolvimento da AGU na defesa da Wal do Açaí,-1
Havia água em Marte há menos tempo do que se imaginava,-1
Polícia investiga autoria de disparo que matou catador em Vila Isabel,-1
Vale do Paraíba recebe mais uma edição da Maratona Borba Gato,-1
Uso do APP da Energisa cresce 43% no primeiro trimestre,-1
STF forma maioria para proibir dossiê contra servidores,-1
Como é viver nas 'microjaulas' de Hong Kong em meio ao avanço da covid,-1
Banco do Brasil confirma bom desempenho e segue como preferência do Pagbank,-1
"André Marinho imita Bolsonaro, Lula, Ciro Gomes e Romário no 'Sem Limites' #2",-1
Papa viajará ao Canadá em julho para pedir desculpas por abusos em internatos católicos,-1
"Kalush Orchestra, favorita da Eurovisão que vem da Ucrânia",-1
Baleado na cracolândia era de Campinas e foi internado para tratar vício em crack,-1
Casamento de Lula e Janja: como será vestido da noiva e lista de convidados restrita,-1
Deputados petistas vão à PGR contra Bolsonaro por fala racista,-1
Uso de apps bancários por ladrões aumenta busca por 'celular do Pix',-1
"Votação na Aleam  aprova mudanças no regimento interno, cria prêmio e amplia direitos para PCDs",-1
"Ciência é Tudo, da TV Brasil, explica propósito da medicina nuclear",-1
Entidades pedirão a reconstrução de monumento no Jacarezinho,-1
Gilberto Gil fala de primeiro encontro com racismo e medo de morrer,-1
Cientistas conseguem cultivar plantas em solo lunar pela 1ª vez,-1
"Polícia flagra ligação irregular de água em pousada, em Cabo Frio",-1
Fim de obra sem dor de cabeça? Esse check-list vai facilitar a sua vida,-1
"Morre Teresa Berganza, cantora que se apresentou com Maria Callas, aos 89",-1
"Eclipse lunar total com ""Lua de Sangue"" deve atrair pessoas na noite do próximo domingo (15)",-1
Lula usa preço da picanha para atacar Bolsonaro: 'Ele anda mentindo por aí',-1
"Crusoé: ""O Brasil tem uma Justiça cara e ineficiente"", diz advogado",-1
Trenzinho volta a funcionar na Redenção a partir deste sábado,-1
